code,cpv_label,level
39221100-8,Ustensiles de cuisine,10
39221110-1,Vaisselle,10
39221120-4,Tasses et verres,10
39221121-1,Tasses,10
39221122-8,Petites tasses,10
39221123-5,Verres à boire,10
39221130-7,Récipients pour aliments,10
39221140-0,Bidons à eau,10
39221150-3,Récipients isothermes,10
39221160-6,Plateaux,10
39221170-9,Égouttoirs,10
39221180-2,Ustensiles de cuisson,10
39221190-5,Égouttoirs à vaisselle,10
39221200-9,Vaisselle de table,10
39221210-2,Assiettes,10
39221220-5,Plats,10
39221230-8,Soucoupes,10
39221240-1,Bols,10
39221250-4,Décanteuses,10
39221260-7,Gamelles en fer blanc,10
39222100-5,Fournitures jetables pour restauration,10
39222110-8,Couteaux et assiettes jetables,10
39222120-1,Tasses jetables,10
39222200-6,Plateaux pour repas,10
39223100-2,Cuillères,10
39223200-3,Fourchettes,10
39224100-9,Balais,10
39224200-0,Brosses,10
39224210-3,Pinceaux de peintre en bâtiment,10
39224300-1,Balais et brosses et autres produits de nettoyage ménager,10
39224310-4,Brosses de toilette,10
39224320-7,Éponges,10
39224330-0,Seaux,10
39224340-3,Poubelles,10
39224350-6,Pelles à poussière,10
39225100-6,Briquets,10
39225200-7,Alliages pyrophoriques,10
39225300-8,Allumettes,10
39225400-9,Gaz pour briquets,10
39225500-0,Articles de pyrotechnie,10
39225600-1,Bougies,10
39225700-2,"Bouteille, bocaux et flacons",10
39225710-5,Bouteilles,10
39225720-8,Bocaux,10
39225730-1,Flacons,10
39226100-3,Casiers à bouteilles,10
39226200-4,Bonbonnes et fioles,10
39226210-7,Bonbonnes,10
39226220-0,Fioles,10
39226300-5,Bobines,10
39227100-0,Aiguilles à coudre ou à tricoter,10
39227110-3,Aiguilles à coudre,10
39227120-6,Aiguilles à tricoter,10
39227200-1,Dés à coudre,10
39241100-4,Couteaux,10
39241110-7,Couteaux de table,10
39241120-0,Couteaux de cuisine,10
39241130-3,Couteaux universels,10
39241200-5,Ciseaux,10
39254100-8,Horloges,10
39254110-1,Réveils,10
39254120-4,Horloges murales,10
39254130-7,Verre à horloges,10
39263100-4,Accessoires de bureau,10
39292100-6,Tableaux noirs,10
39292110-9,Éponges à effacer pour tableaux noirs,10
39292200-7,Ardoises d'écolier,10
39292300-8,Instruments de dessin,10
39292400-9,Instruments d'écriture,10
39292500-0,Règles,10
39293100-3,Fruits artificiels,10
39293200-4,Fleurs artificielles,10
39293300-5,Gazon artificiel,10
39293400-6,Pelouse artificielle,10
39293500-7,Bijouterie de fantaisie,10
39294100-0,Produits d'information et de promotion,10
39295100-7,Parasols,10
39295200-8,Parapluies,10
39295300-9,Cannes-sièges,10
39295400-0,Cannes de marche,10
39295500-1,"Pièces, garnitures et accessoires de parapluies, parasols, cannes et articles similaires",10
39296100-4,Cercueils,10
39298100-8,Cadres pour photographies,10
39298200-9,Cadres pour images,10
39298300-0,Vases,10
39298400-1,Statuettes,10
39298500-2,Ornements,10
39298600-3,Globes,10
39298700-4,Trophées,10
39298800-5,Aquariums,10
39298900-6,Éléments décoratifs divers,10
39298910-9,Arbre de Noël,10
39299100-5,Ampoules en verre,10
39299200-6,Verre de sécurité,10
39299300-7,Miroirs en verre,10
39312100-3,Machines à couper la viande,10
39312200-4,Matériel de cantine,10
39511100-8,Couvertures,10
39511200-9,Plaids,10
39512100-5,Draps,10
39512200-6,Housses de couettes,10
39512300-7,Protège-matelas,10
39512400-8,Édredons,10
39512500-9,Taies d'oreillers,10
39512600-0,Taies de traversins,10
39513100-2,Nappes,10
39513200-3,Serviettes de table,10
39514100-9,Serviettes de toilette,10
39514200-0,Torchons,10
39514300-1,Essuie-mains en rouleau,10
39514400-2,Distributeurs automatiques de serviettes,10
39514500-3,Gants de toilette,10
39515100-6,Rideaux,10
39515110-9,Pare-fumée,10
39515200-7,Tentures,10
39515300-8,Lambrequins,10
39515400-9,Stores,10
39515410-2,Stores d'intérieur,10
39515420-5,Stores en textile,10
39515430-8,Stores vénitiens,10
39515440-1,Jalousies,10
39516100-3,Articles textiles d'ameublement,10
39516110-6,Coussins,10
39516120-9,Oreillers,10
39518100-7,Champs opératoires,10
39518200-8,Draps pour salle d'opération,10
39522100-8,"Bâches imperméables, auvents et stores",10
39522110-1,Bâches imperméables,10
39522120-4,Marquises,10
39522130-7,Rideaux pare-soleil,10
39522200-9,Toiles de camouflage,10
39522400-1,Voiles,10
39522500-2,Articles de camping en textile,10
39522510-5,Matelas pneumatiques,10
39522520-8,Lits de camp,10
39522530-1,Tentes,10
39522540-4,Sacs de couchage,10
39522541-1,Sacs de couchage en plume ou en duvet,10
39523100-5,Parachutes dirigeables,10
39523200-6,Rotochutes,10
39525100-9,Chiffons à poussière,10
39525200-0,Éléments filtrants en tissu,10
39525300-1,Gilets de sauvetage,10
39525400-2,Couvertures ignifuges,10
39525500-3,Moustiquaires,10
39525600-4,Torchons à vaisselle,10
39525700-5,Ceintures de sauvetage,10
39525800-6,Torchons de nettoyage,10
39525810-9,Torchons à polir,10
39531100-4,Revêtement de sol à points noués,10
39531200-5,Revêtement de sol tissé,10
39531300-6,Revêtement de sol touffeté,10
39531310-9,Dalles de moquette,10
39531400-7,Revêtement de sol en textile,10
39541100-7,"Ficelles, cordages et câbles",10
39541110-0,Corde,10
39541120-3,Cordage,10
39541130-6,Cordon,10
39541140-9,Ficelle,10
39541200-8,Filets en textile,10
39541210-1,Filets à mailles nouées,10
39541220-4,Élingues,10
39561100-3,"Rubanerie, passementerie",10
39561110-6,Ruban,10
39561120-9,Bande textile,10
39561130-2,Étiquettes et badges en textile,10
39561131-9,Étiquettes en textile,10
39561132-6,Badges en textile,10
39561133-3,Insignes,10
39561140-5,Passementerie d'ornement,10
39561141-2,Galons,10
39561142-9,Épaulettes,10
39561200-4,Tissu à mailles,10
39563100-7,Rembourrage textile,10
39563200-8,Fil métallisé,10
39563300-9,Tissu de fils métalliques,10
39563400-0,"Tissu imprégné, enduit ou recouvert",10
39563500-1,Articles textiles à usage technique,10
39563510-4,Tuyaux en textile,10
39563520-7,Bandes convoyeuses en textile,10
39563530-0,Conduites d'aération,10
39563600-2,Produits textiles matelassés,10
39711100-0,Réfrigérateurs et congélateurs,10
39711110-3,Réfrigérateurs-congélateurs,10
39711120-6,Congélateurs,10
39711121-3,Congélateurs-bahuts,10
39711122-0,Congélateurs ménagers,10
39711123-7,Congélateurs-armoires,10
39711124-4,Congélateurs industriels,10
39711130-9,Réfrigérateurs,10
39711200-1,Machines pour la préparation des aliments,10
39711210-4,Robots ménagers,10
39711211-1,Mixeurs pour aliments,10
39711300-2,Appareils électrothermiques,10
39711310-5,Cafetières électriques,10
39711320-8,Théières électriques,10
39711330-1,Grille-pain électriques,10
39711340-4,Chauffe-plats,10
39711350-7,Gaufriers,10
39711360-0,Fours,10
39711361-7,Fours électriques,10
39711362-4,Fours à micro-ondes,10
39711400-3,"Rôtissoires, plaques de cuisson, plaques chauffantes et réchauds",10
39711410-6,Rôtissoires,10
39711420-9,Foyers de cuisson,10
39711430-2,Plaques de cuisson,10
39711440-5,Réchauds,10
39711500-4,Ouvre-boîtes,10
39712100-7,Tondeuses à cheveux,10
39712200-8,Appareils de coiffure,10
39712210-1,Sèche-cheveux,10
39712300-9,Sèche-mains,10
39713100-4,Lave-vaisselle,10
39713200-5,Lave-linge et sèche-linge,10
39713210-8,Lave-linge et sèche-linge combinés,10
39713211-5,Unité de séchage et de pressage,10
39713300-6,Compacteurs d'ordures ménagères,10
39713400-7,Machines d'entretien des sols,10
39713410-0,Machines de nettoyage des sols,10
39713420-3,Cireuses,10
39713430-6,Aspirateurs,10
39713431-3,Accessoires pour aspirateurs,10
39713500-8,Fers à repasser électriques,10
39713510-1,Fers à vapeur,10
39714100-1,Aérateurs,10
39714110-4,Ventilateurs d'aspiration,10
39715100-8,Distributeurs électriques d'eau chaude ou chauffe-eau à accumulation et thermoplongeurs,10
39715200-9,Équipement de chauffage,10
39715210-2,Matériel de chauffage central,10
39715220-5,Résistances de chauffage électrique,10
39715230-8,Appareils électriques de chauffage au sol,10
39715240-1,Appareils électriques de chauffage des locaux,10
39715300-0,Équipement de plomberie,10
39717100-2,Ventilateurs,10
39717200-3,Appareils de conditionnement d'air,10
39721100-3,Appareils ménagers de cuisson,10
39721200-4,Réfrigérateurs à gaz,10
39721300-5,Réchauffeurs d'air ou distributeurs d'air chaud non électriques,10
39721310-8,Réchauffeurs d'air,10
39721320-1,Déshydrateurs d'air,10
39721321-8,Séchoirs à air comprimé,10
39721400-6,Chauffe-eau instantanés ou à accumulation non électriques,10
39721410-9,Appareils à gaz,10
39721411-6,Radiateurs à gaz,10
39722100-0,Pièces pour poêles,10
39722200-1,Pièces pour cuisinières,10
39722300-2,Pièces pour chauffe-plats,10
39811100-1,Désodorisants d'intérieur,10
39811110-4,Appareils distributeurs de désodorisants d'intérieur,10
39811200-2,Produits d'assainissement de l'air,10
39811300-3,Désodorisants,10
39812100-8,Produits d'entretien des sols,10
39812200-9,Produits d'entretien des chaussures,10
39812300-0,Cires à encaustiquer,10
39812400-1,Sciures de balayage,10
39812500-2,Agents d'étanchéité,10
39831100-7,Dispersants,10
39831200-8,Détergents,10
39831210-1,Détergents pour lave-vaisselle,10
39831220-4,Agents dégraissants,10
39831230-7,Digesteurs de graisses,10
39831240-0,Agents nettoyants,10
39831250-3,Solutions de rinçage,10
39831300-9,Produits nettoyants pour sols,10
39831400-0,Produits nettoyants pour écrans,10
39831500-1,Produits nettoyants pour automobiles,10
39831600-2,Produits nettoyants pour les toilettes,10
39831700-3,Distributeur de savon automatique,10
39832100-4,Poudre pour lave-vaisselle,10
42111100-1,Moteurs hors-bord pour propulsion navale,10
42112100-8,Turbines à vapeur d'eau,10
42112200-9,Turbines hydrauliques,10
42112210-2,Roues hydrauliques,10
42112300-0,Turbines à gaz,10
42112400-1,Équipements de turbines,10
42112410-4,Instruments pour turbines,10
42113100-5,Pièces pour turbines à vapeur d'eau,10
42113110-8,Plaques d'assise,10
42113120-1,Caissons,10
42113130-4,Systèmes de refroidissement à air avec condensateurs,10
42113150-0,Systèmes à huile lubrifiante,10
42113160-3,Séparateurs d'humidité,10
42113161-0,Déshumidificateurs,10
42113170-6,Dispositifs rotatifs,10
42113171-3,Rotors,10
42113172-0,Lames,10
42113190-2,Vireurs,10
42113200-6,Pièces pour turbines hydrauliques,10
42113300-7,Pièces pour turbines à gaz,10
42113310-0,Systèmes d'admission d'air,10
42113320-3,Module d'injection à gaz,10
42113390-4,Systèmes à gaz combustibles,10
42113400-8,Pièces pour roues hydrauliques,10
42121100-4,Cylindres hydrauliques ou pneumatiques,10
42121200-5,Moteurs hydrauliques (véhicules),10
42121300-6,Moteurs pneumatiques (véhicules),10
42121400-7,Moteurs hydrauliques (puissance motrice),10
42121500-8,Moteurs pneumatiques (puissance motrice),10
42122100-1,Pompes à liquides,10
42122110-4,Pompes pour la lutte contre l'incendie,10
42122120-7,Dispositifs de ravitaillement d'hélicoptères,10
42122130-0,Pompes à eau,10
42122160-9,Pompes de refroidissement,10
42122161-6,Pompes à eau de refroidissement,10
42122170-2,Pompes à huile,10
42122180-5,Pompes à essence,10
42122190-8,Pompes à béton,10
42122200-2,Pompes à mouvement rectiligne alternatif pour liquides,10
42122210-5,Groupes hydrauliques,10
42122220-8,Pompes à eaux d'égouts,10
42122230-1,Pompes de dosage,10
42122300-3,Surpresseurs à liquides,10
42122400-4,Pompes centrifuges et élévateurs à liquides,10
42122410-7,Pompes à usage médical,10
42122411-4,Pompes à usage nutritionnel,10
42122419-0,Pompes pour perfusion,10
42122420-0,Élévateurs à liquides,10
42122430-3,Pompes centrifuges,10
42122440-6,Pompes rotatives,10
42122450-9,Pompes à vide,10
42122460-2,Pompes à air,10
42122480-8,Pompes à roue,10
42122500-5,Pompes de laboratoire et accessoires,10
42122510-8,Pompes péristaltiques,10
42123100-8,Compresseurs à gaz,10
42123200-9,Compresseurs rotatifs,10
42123300-0,Compresseurs pour équipements frigorifiques,10
42123400-1,Compresseurs d'air,10
42123410-4,Compresseurs d'air portés,10
42123500-2,Turbocompresseurs,10
42123600-3,Compresseurs à mouvement rectiligne alternatif,10
42123610-6,Dispositif à air comprimé,10
42123700-4,Compresseurs centrifuges,10
42123800-5,Compresseurs pour aviation civile,10
42124100-5,Pièces pour machines ou moteurs,10
42124130-4,Pièces pour machines pneumatiques,10
42124150-0,Pièces pour machines ou moteurs hydrauliques,10
42124170-6,Pièces pour moteurs à réaction,10
42124200-6,Pièces pour pompes ou élévateurs à liquides,10
42124210-9,"Pièces pour pompes à essence, pompes à main et pompes à béton",10
42124211-6,Pièces pour pompes à essence,10
42124212-3,Pièces pour pompes à main,10
42124213-0,Pièces pour pompes à béton,10
42124220-2,Pièces pour pompes à mouvement rectiligne alternatif,10
42124221-9,Pièces pour groupes hydrauliques,10
42124222-6,Pièces pour pompes de dosage,10
42124230-5,Pièces pour pompes à mouvement rectiligne rotatif,10
42124290-3,Pièces pour pompes centrifuges,10
42124300-7,"Pièces pour pompes à air ou à vide, compresseurs d'air ou à gaz",10
42124310-0,Pièces pour pompes à air,10
42124320-3,Pièces pour pompes à vide,10
42124330-6,Pièces pour compresseurs d'air,10
42124340-9,Pièces pour compresseurs à gaz,10
42131100-7,Vannes définies selon leur fonction,10
42131110-0,Vannes pour radiateurs de chauffage central,10
42131120-3,Robinets-vannes,10
42131130-6,Régulateurs de température,10
42131140-9,"Soupapes de détente, de régulation, de retenue ou de sûreté",10
42131141-6,Soupapes de détente,10
42131142-3,Soupapes de régulation,10
42131143-0,Vannes de maîtrise des crues,10
42131144-7,Vannes de commande de processus,10
42131145-4,Soupapes de retenue,10
42131146-1,Clapets de non-retour,10
42131147-8,Soupapes de sécurité,10
42131148-5,Soupapes d'arrêt,10
42131150-2,Vannes de colonnes montantes,10
42131160-5,Hydrants,10
42131170-8,Robinets de bouteilles de gaz,10
42131200-8,Vannes définies selon leur fabrication,10
42131210-1,Vannes à pâte,10
42131220-4,Vannes de conduites forcées,10
42131230-7,Robinets à vanne,10
42131240-0,Robinets à soupape,10
42131250-3,Vannes à pointeau,10
42131260-6,Robinets à tournant sphérique,10
42131270-9,Robinets à boisseau,10
42131280-2,Robinets à papillon,10
42131290-5,Robinets à membrane,10
42131291-2,Tiroirs de distribution,10
42131292-9,Soupapes à clapet,10
42131300-9,Arbres de Noël et autres assemblages de vannes,10
42131310-2,Arbres de Noël de forage,10
42131320-5,Manifolds de duses,10
42131390-6,Assemblages de vannes,10
42131400-0,Robinets ou vannes pour installations sanitaires,10
42132100-4,Commandes de soupapes,10
42132110-7,Commandes de soupapes électriques,10
42132120-0,Commandes de soupapes hydrauliques,10
42132130-3,Commandes de soupapes pneumatiques,10
42132200-5,Pièces pour robinets,10
42132300-6,Pièces pour vannes,10
42141100-0,"Arbres de transmission, arbres à cames et vilebrequins",10
42141110-3,Arbres de transmission,10
42141120-6,Arbres à cames,10
42141130-9,Vilebrequins,10
42141200-1,Boîtes de roulements,10
42141300-2,Engrenages,10
42141400-3,Volants et poulies,10
42141410-6,Treuils,10
42141500-4,Embrayages,10
42141600-5,Palans,10
42141700-6,Accouplements d'arbres,10
42141800-7,Joints cardan,10
42142100-7,Pièces pour éléments d'engrenage,10
42142200-8,Pièces pour éléments d'entraînement,10
42152100-0,Systèmes de refroidissement du réacteur,10
42152200-1,Pièces détachées de cuves de réacteurs nucléaires,10
42211100-9,Écrémeuses centrifuges,10
42214100-0,Fours de cuisson,10
42214110-3,Grils,10
42214200-1,Séchoirs pour produits agricoles,10
42215100-7,Machines à couper les aliments,10
42215110-0,Machines à trancher le pain,10
42215120-3,Machines à trancher le lard,10
42215200-8,Machines de traitement des aliments,10
42215300-9,Machines pour la fabrication des pâtes alimentaires,10
42221100-2,Pièces pour machines de laiterie,10
42221110-5,Pièces pour trayeuses,10
42412100-8,Machines d'extraction et treuils à usage souterrain,10
42412110-1,Machines d'extraction,10
42412120-4,Treuils à usage souterrain,10
42412200-9,Cabestans,10
42413100-5,Systèmes de levage intégrés,10
42413200-6,Vérins hydrauliques,10
42413300-7,Vérins pneumatiques,10
42413400-8,Vérins mécaniques,10
42413500-9,Appareils de levage pour véhicules,10
42414100-2,Grues,10
42414110-5,Grues portuaires,10
42414120-8,Grues de quai,10
42414130-1,Grues empileuses,10
42414140-4,Grues à conteneurs,10
42414150-7,Grues à tour,10
42414200-3,Ponts roulants,10
42414210-6,Grue roulante,10
42414220-9,Portique roulant,10
42414300-4,Portiques de levage,10
42414310-7,Portiques mobiles,10
42414320-0,Grues sur portique,10
42414400-5,Grues montées sur véhicule,10
42414410-8,Grues pour camions,10
42414500-6,Ponts-grues,10
42415100-9,Chariots élévateurs,10
42415110-2,Chariot élévateurs,10
42415200-0,Chariots de manutention,10
42415210-3,Chariots équipés de matériel de manutention,10
42415300-1,Tracteurs à plate-forme utilisés dans les gares,10
42415310-4,Engins de transport indépendants,10
42415320-7,Équipement pour véhicules de secours,10
42416100-6,Ascenseurs,10
42416110-9,Dispositifs de levage pour baignoire,10
42416120-2,Monte-charges,10
42416130-5,Dispositifs mécaniques de levage,10
42416200-7,Skips,10
42416210-0,Dispositifs de levage de bennes,10
42416300-8,Dispositifs de levage,10
42416400-9,Escaliers mécaniques,10
42416500-0,Trottoirs roulants,10
42417100-3,Élévateurs ou convoyeurs pneumatiques,10
42417200-4,Convoyeurs,10
42417210-7,Élévateurs ou transporteurs à godets à action continue,10
42417220-0,Élévateurs ou transporteurs à courroie à action continue,10
42417230-3,Convoyeurs blindés de taille pour mines,10
42417300-5,Équipement pour transporteur,10
42417310-8,Bandes convoyeuses,10
42418100-0,Pousse-wagons et chariots-transbordeurs de mine,10
42418200-1,Monorails ou remonte-pentes,10
42418210-4,Monorail suspendu,10
42418220-7,Télésièges,10
42418290-8,Remonte-pentes,10
42418300-2,Matériel d'enlèvement de torchères,10
42418400-3,Carrousels de stockage et de recherche,10
42418500-4,Équipement mécanique de manutention,10
42418900-8,Machines de chargement ou de manutention,10
42418910-1,Matériel de chargement,10
42418920-4,Matériel de déchargement,10
42418930-7,Chariots à prise latérale,10
42418940-0,Matériel de manutention de conteneurs,10
42419100-7,Pièces pour grues,10
42419200-8,Pièces pour chariots de manutention,10
42419500-1,"Pièces pour ascenseurs, skips ou escaliers mécaniques",10
42419510-4,Pièces pour ascenseurs,10
42419520-7,Pièces pour skips,10
42419530-0,Pièces pour escaliers mécaniques,10
42419540-3,Pièces pour trottoirs roulants,10
42419800-4,Pièces pour transporteurs,10
42419810-7,Pièces pour convoyeurs à bande,10
42419890-1,Pièces pour convoyeurs à godets,10
42419900-5,Pièces pour machines d'extraction et autre matériel de levage ou de manutention,10
42511100-2,Échangeurs de chaleur,10
42511110-5,Pompes à chaleur,10
42511200-3,Appareils de liquéfaction de l'air ou d'autres gaz,10
42512100-9,Machines de climatisation de type fenêtre,10
42512200-0,Machines de climatisation de type mural,10
42512300-1,Unités de climatisation,10
42512400-2,Appareils de climatisation pour véhicules,10
42512500-3,Pièces pour machines de climatisation,10
42512510-6,Registres,10
42512520-9,Volets d'aération,10
42513100-6,Matériel de congélation,10
42513200-7,Matériel de réfrigération,10
42513210-0,Présentoirs frigorifiques,10
42513220-3,Comptoirs frigorifiques,10
42513290-4,Matériel industriel de réfrigération,10
42514200-4,Épurateurs électrostatiques d'air et de gaz,10
42514300-5,Appareils de filtration,10
42514310-8,Filtres à air,10
42514320-1,Filtres à gaz,10
42522100-2,Pièces pour ventilateurs,10
42612100-0,Centre d'usinage à broche horizontale,10
42612200-1,Centre d'usinage à broche verticale,10
42621100-6,Tour CNC,10
42636100-4,Presses hydrauliques,10
42637100-1,Machines-outils à percer les métaux,10
42637200-2,Machines-outils à aléser les métaux,10
42637300-3,Machines-outils à fraiser les métaux,10
42641100-2,Machines-outils pour le travail de la pierre,10
42641200-3,Machines-outils pour le travail de la céramique,10
42641300-4,Machines-outils pour le travail du béton,10
42641400-5,Machines-outils pour le travail du verre,10
42642100-9,Machines-outils pour le travail du bois,10
42642200-0,Machines-outils pour le travail de l'os,10
42642300-1,Machines-outils pour le travail du liège,10
42642400-2,Machines-outils pour le travail du caoutchouc dur,10
42642500-3,Machines-outils pour le travail du plastique dur,10
42661100-8,Matériel de brasage tendre,10
42661200-9,Matériel de brasage fort,10
42662100-5,Matériel de soudage électrique,10
42662200-6,Matériel de soudage non électrique,10
42664100-9,Matériel de fusion pour plastique,10
42671100-1,Porte-outils de laboratoire,10
42671110-4,Porte-éprouvettes pour bains,10
42675100-9,Pièces pour scies articulées,10
42716100-9,Installation de lavage,10
42716110-2,Matériel de lavage,10
42716120-5,Machines à laver,10
42716130-8,Machines de nettoyage à sec,10
42716200-0,Sèche-linge,10
42717100-6,Matériel de pliage du linge,10
42718100-3,Machines à repasser,10
42718200-4,Presses à repasser,10
42912100-3,Machines et appareils de filtration de liquides,10
42912110-6,Appareils de filtration des boues de forage,10
42912120-9,Hydrocyclones,10
42912130-2,Appareils de filtration ou de purification de boissons,10
42912300-5,Machines et appareils de filtration ou de purification de l'eau,10
42912310-8,Appareils de filtration de l'eau,10
42912320-1,Appareils de désaération,10
42912330-4,Appareils de purification de l'eau,10
42912340-7,Appareils de dessalement,10
42912350-0,Matériel pour installation de filtration,10
42913300-2,Filtres à huile,10
42913400-3,Filtres à essence,10
42913500-4,Filtres à aspiration d'air,10
42921100-9,Machines de nettoyage ou de séchage de bouteilles ou autres récipients,10
42921200-0,"Machines de remplissage ou de fermeture de bouteilles, de boîtes ou autres récipients",10
42921300-1,Machines d'emballage ou de conditionnement,10
42921310-4,Machines de cerclage,10
42921320-7,Machines d'emballage,10
42921330-0,Machines de conditionnement,10
42923100-3,Machines de pesage,10
42923110-6,Balances,10
42923200-4,Bascules,10
42923210-7,Balances de magasin,10
42923220-0,Bascules continues,10
42923230-3,Balances de vérification,10
42924200-1,Machines à jet de vapeur ou de sable,10
42924300-2,Matériel de pulvérisation,10
42924310-5,Pistolets marqueurs,10
42924700-6,"Appareils mécaniques de projection, de dispersion ou de pulvérisation",10
42924710-9,Appareils de dispersion de gaz,10
42924720-2,Matériel de décontamination,10
42924730-5,Appareils de nettoyage à eau sous pression,10
42924740-8,Appareils de nettoyage à haute pression,10
42924790-3,Appareils de désodorisation,10
42931100-2,Centrifugeuse de laboratoire et accessoires,10
42931110-5,Centrifugeuses fixées au plancher,10
42931120-8,Centrifugeuses de table,10
42931130-1,Réducteurs pour centrifugeuses,10
42931140-4,Équipement rotatif pour centrifugeuses,10
42932100-9,Machines à laminer,10
42933100-6,Distributeurs automatiques d'articles d'hygiène,10
42933200-7,Distributeurs automatiques de timbres,10
42933300-8,Distributeurs automatiques de produits,10
42942200-3,Étuves à vide,10
42943100-9,Bobines de réfrigération,10
42943200-0,Bains ultrasoniques,10
42943210-3,Thermostats à immersion,10
42943300-1,Refroidisseurs à immersion,10
42943400-2,Circulateurs réfrigérés et circulateurs réfrigérés/chauffants,10
42943500-3,Refroidisseurs/recycleurs,10
42943600-4,Circulateurs à haute température,10
42943700-5,Circulateurs chauffants,10
42943710-8,Couvercles de bains,10
42961100-1,Système de contrôle des accès,10
42961200-2,Système Scada ou équivalent,10
42961300-3,Système de localisation de véhicules,10
42961400-4,Système d'expédition,10
42962100-8,Système d'impression sur feuille,10
42962200-9,Presse à imprimer,10
42962300-0,Postes de travail graphique,10
42962400-1,Hectographes,10
42962500-2,Machines à graver,10
42965100-9,Système de gestion d'entrepôt,10
42965110-2,Système de dépôt,10
42967100-3,Unité de commande à distance numérique,10
42968100-0,Distributeurs de boissons,10
42968200-1,Distributeurs d'articles d'hygiène,10
42968300-2,Dérouleurs de papier hygiénique,10
42991100-0,Machines à relier,10
42991110-3,Machines à brocher,10
42991200-1,Machines à imprimer,10
42991210-4,Machines d'impression offset,10
42991220-7,Machines de composition,10
42991230-0,Imprimantes de tickets,10
42991300-2,Système de photocomposition,10
42991400-3,"Séchoirs pour bois, pâte à papier, papier ou carton",10
42991500-4,Pièces pour machines à imprimer ou à relier,10
42992100-7,Cage de Faraday,10
42992200-8,Chambre anéchoïde,10
42992300-9,Absorbant électromagnétique,10
42993100-4,Chlorateurs,10
42993200-5,Installation de dosage,10
42994100-1,Machines pour la fabrication de fenêtres et encadrements en plastique,10
42994200-2,Machines pour le travail du plastique,10
42994220-8,Accessoires pour le contrecollage,10
42994230-1,Contrecolleuses,10
42995100-8,Tunnel de lavage,10
42995200-9,Machines à nettoyer les plages,10
42996100-5,Dilacérateurs,10
42996110-8,Dilacérateurs pour le traitement des eaux usées,10
42996200-6,Presses à eaux usées,10
42996300-7,Racloirs,10
42996400-8,Mélangeurs,10
42996500-9,Filtres à eaux usées,10
42996600-0,Matériel d'oxygénation,10
42996700-1,Précipitateurs,10
42996800-2,Lits de sédimentation,10
42996900-3,Équipement de traitement des boues,10
42997100-2,Machines d'inspection de la surface intérieure de pipelines,10
42997200-3,Machines de nettoyage de la surface intérieure de pipelines,10
42997300-4,Robots industriels,10
42998100-9,Système de récupération de palettes,10
42999100-6,Aspirateurs à usage non ménager,10
42999200-7,Cireuses à usage non ménager,10
42999300-8,Pièces pour aspirateurs à usage non ménager,10
42999400-9,Pièces pour cireuses à usage non ménager,10
43121100-8,Outils d'exploitation des têtes de puits,10
43121200-9,Connecteurs de colonnes montantes,10
43121300-0,Matériel d'achèvement de puits,10
43121400-1,Matériel d'intervention sur puits,10
43121500-2,Matériel d'essais de puits,10
43121600-3,Appareils pour bloc obturateur de puits (BOP),10
43124100-9,Taupes,10
43124900-7,Matériel de forage de roches,10
43131100-1,Matériel offshore,10
43131200-2,Unité de forage offshore,10
43132100-8,Machines de forage,10
43132200-9,Tour de forage,10
43132300-0,Foreuses,10
43132400-1,Matériel de tubage,10
43132500-2,Dispositifs de suspension pour colonne de tubage perdue,10
43133100-5,Unités sur patins,10
43133200-6,Modules montés sur patins,10
43134100-2,Pompes submersibles,10
43135100-9,Systèmes de contrôle sous-marin,10
43261100-1,Chouleurs mécaniques,10
43262100-8,Excavateurs mécaniques,10
43312100-4,Engins de nivelage,10
43312200-5,Épandeuses de gravillons,10
43312300-6,Machines de pavage,10
43312400-7,Rouleaux pour routes,10
43312500-8,Rouleaux mécaniques,10
43313100-1,Chasse-neige,10
43313200-2,Balayeuses soufflantes,10
43324100-1,Équipement de piscine,10
43325100-8,Matériel d'entretien de terrains,10
43328100-9,Matériel hydraulique,10
43413100-2,Mélangeuses de ciment,10
43414100-9,Pulvérisateurs de charbon,10
43611100-0,Bouchons de support,10
43611200-1,Trépans industriels,10
43611300-2,Pivots de forage,10
43611400-3,Foreurs en fer,10
43611500-4,Tables rotatives,10
43611600-5,Supports de conduites de boues,10
43611700-6,Équipement de raccordement,10
43612100-7,Suspensions de cuvelage,10
43612200-8,Équipements de suspension pour colonne de tubage perdue,10
43612300-9,Tensionneurs de riser de production,10
43612400-0,Têtes de puits,10
43612500-1,Équipement de raccordement de riser de production,10
43612600-2,Système de commande de tête de puits,10
43612700-3,Équipement pour têtes de puits,10
43612800-4,Systèmes de levage d'appareils de forage,10
43613100-4,Pièces pour haveuses à charbon,10
43613200-5,Pièces pour haveuses à roche,10
44111100-2,Briques,10
44111200-3,Ciment,10
44111210-6,Ciment de forage,10
44111300-4,Céramique,10
44111400-5,Peintures et revêtements muraux,10
44111500-6,Isolants et pièces isolantes,10
44111510-9,Isolants,10
44111511-6,Isolants éléctriques,10
44111520-2,Matériaux d'isolation thermique,10
44111530-5,Pièces isolantes électriques,10
44111540-8,Verre isolant,10
44111600-7,Blocs de pavage,10
44111700-8,Carreaux,10
44111800-9,Mortier (construction),10
44111900-0,Dalles en céramique,10
44112100-9,Abris,10
44112110-2,Éléments d'abris,10
44112120-5,Sections profilées,10
44112200-0,Revêtements de sol,10
